numero_ley,resumen,url
5736,PRESUPUESTO DE LA CAMARA DE SENADORES PARA 1954-1955.,https://normas.gba.gob.ar/ar-b/ley/1953/5736/9522
926,PRESTAMO A LA MUNICIPALIDAD DE BUENOS AIRES PARA LA MANUTENCION DE PRESOS Y ENFERMOS.,https://normas.gba.gob.ar/ar-b/ley/1874/926/15042
15405,"AFECTA 18 HECTÁREAS DEL INMUEBLE DETALLADO EN LA LEY 14.411 A UN PROYECTO DE URBANIZACIÓN (REF. HOSPITAL INTERZONAL PSIQUIÁTRICO “COLONIA DR. DOMINGO CABRED”, PARTIDO DE LUJÁN).",https://normas.gba.gob.ar/ar-b/ley/2023/15405/335580
7128,DECLARANDO DE UTILIDAD PUBLICA FRACCION DE TIERRA UBICADA EN EL PDO. DE NAVARRO.,https://normas.gba.gob.ar/ar-b/ley/1965/7128/8140
8568,"(DEROGADA POR LEY 8761) DECLARANDO DE UTILIDAD PúBLICA Y SUJETOS A EXPROPIACIóN TRES LOTES DE TERRENO UBICADOS EN LA LOCALIDAD DE BáNFIELD, PARTIDO DE LOMAS DE ZAMORA.(AMPLIACIóN DE LA ESCUELA Nº 28)",https://normas.gba.gob.ar/ar-b/ley/1975/8568/6846
14585,"DECLARA CIUDADANO ILUSTRE DE LA PROVINCIA DE BUENOS AIRES AL SEñOR AUGUSTO ULDERICO CICARé, POR SU DESTACADO APORTE AL DESARROLLO TECNOLóGICO MUNDIAL DE LA AERONáUTICA, PRODUCTO DE LA CAPACIDAD, INGENIO E INCONDICIONAL ENTREGA A LA CIENCIA E INVESTIGACIóN",https://normas.gba.gob.ar/ar-b/ley/2014/14585/2697
5726,"(DEROGADA POR LEY 6236) ORGANIZACIÓN, PROCEDIMIENTO Y FUNCIONES DE LA ASESORÍA GENERAL DE GOBIERNO.",https://normas.gba.gob.ar/ar-b/ley/1953/5726/9533
12733,"DESíGNASE CON EL NOMBRE DE ""CALFUCURA"" A LA ROTONDA UBICADA EN LA ENTRADA DE LA CIUDAD DE SAN CARLOS DE BOLíVAR, LOCALIZADA EN LAS INMEDIACIONES DE LA RUTA 266, KM.400.",https://normas.gba.gob.ar/ar-b/ley/2001/12733/4126
4344,LEY ORGANICA DE LA CAJA POPULAR DE AHORROS.,https://normas.gba.gob.ar/ar-b/ley/1935/4344/10845
14587,DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE DEL PARTIDO DE LOMAS DE ZAMORA EL QUE SERá TRANSFERIDO A LA ASOCIACIóN CIVIL “CENTRO DE ANáLISIS Y ELABORACIóN DE POLíTICAS PúBLICAS”.,https://normas.gba.gob.ar/ar-b/ley/2014/14587/2699
4334,AUTORIZANDO A LA MUNICIPALIDAD DE SAN VICENTE A DONAR A LA DIRECCION GENERAL DE CORREOS Y TELEGRAFOS DE LA NACION UN TERRENO PARA SUCURSAL.,https://normas.gba.gob.ar/ar-b/ley/1935/4334/10853
2942,CREACION DE UN JUZGADO DE PAZ EN ESCOBAR. (VER LEY 3858),https://normas.gba.gob.ar/ar-b/ley/1905/2942/14506
1502,"CREDITO SUPLENTARIO DE 75000 PESOS, PRESUPUESTO DE 1882 PARA ABONAR IMPORTE DEL RECLAMO POR OCUPACION DE UNA CASA POR LOS TRIBUNALES DE SAN NICOLAS.",https://normas.gba.gob.ar/ar-b/ley/1882/1502/11878
12734,SUSTITUYESE EL ART. 4 DE LA LEY 10695 (BOLETO ESTUDIANTIL SECUNDARIO-TRANSPORTE COLECTIVO DE PASAJEROS-TARIFA),https://normas.gba.gob.ar/ar-b/ley/2001/12734/4127
936,PAPEL SELLADO PARA 1875.,https://normas.gba.gob.ar/ar-b/ley/1874/936/15205
1512,CREDITO SUPLEMENMTARIO PARA PAGO DEL PORCENTAJE DE IMPUESTOS A LA MUNICIPALIDAD DE ZARATE.,https://normas.gba.gob.ar/ar-b/ley/1882/1512/12038
11341,"DECLáRASE MONUMENTO NATURAL A LA ESPECIE AGATIS ALBA COMUNMENTE CONOCIDA COMO “ARBOL DE CRISTAL” O “ARBOL CAMPANA”. EL MISMO SE ENCUENTRA UBICADO EN LA ESTANCIA SAN JUAN DEL PARQUE PEREYRA IRAOLA, EN EL PREDIO DE LA ESCUELA JUAN VUCETICH.",https://normas.gba.gob.ar/ar-b/ley/1992/11341/5477
2952,TRANSACCIONES CON LOS DEUDORES DEL BANCO HIPOTECARIO.,https://normas.gba.gob.ar/ar-b/ley/1905/2952/14685
14022,"MODIFICA EL ART.2 DE LA LEY 13905, REF: DIAGNÓSTICO PRECOZ DE LOS NIÑOS RECIÉN NACIDOS. (HIPERTIROIDISMO CONGéNITO-FENILCETONURIA-GALACTOSEMIA-HIPERPLASIA SUPRARRENAL -DéFICIT DE BIOTINIDASA-RETINOPATíA DEL PREMATURO-FIBROSIS QUíSTICA-JARABE DE ARCE)",https://normas.gba.gob.ar/ar-b/ley/2009/14022/2843
11342,MODIFICA EL DEC-LEY 5413/58 DEL COLEGIO DE MEDICOS DE LA PROVINCIA DE BUENOS AIRES. MODIFICA EL DEC-LEY 8999/62 DE LA CAJA DE PREVISION Y SEGURO MEDICO DE LA PROVINCIA DE BUENOS AIRES.,https://normas.gba.gob.ar/ar-b/ley/1992/11342/5478
8569,(DEROGADA POR LEY 9011) DONANDO AL OBISPADO DE LOMAS DE ZAMORA FRACCIóN DE TIERRA UBICADA EN LA CIUDAD DE BANFIELD.(HOGAR DE ANCIANOS “MONSEñOR SCHELL”),https://normas.gba.gob.ar/ar-b/ley/1975/8569/6847
11353,DECLáRANSE DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACIóN LOS INMUEBLES UBICADOS EN EL PARTIDO DE ALMIRANTE BROWN. (VIVIENDA PROPIA),https://normas.gba.gob.ar/ar-b/ley/1992/11353/5469
12745,"DECLáRASE DEFINITIVAMENTE INCORPORANDO AL PATRIMONIO HISTóRICO CULTURAL DE LA PROVINCIA DE BUENOS AIRES, EL INMUEBLE DE LA ESCUELA DE MúSICOS DE BANDA, EX INSTITUTO DE BELLAS ARTES Y MUSICAL GRATUITO DE LA CIUDAD DE DOLORES.",https://normas.gba.gob.ar/ar-b/ley/2001/12745/4112
8558,DECLARANDO CIUDAD AL PUEBLO PARQUE DE SAN MARTIN PARTIDO DE MERLO.,https://normas.gba.gob.ar/ar-b/ley/1975/8558/6874
2954,"CREDITO SUPLEMENTARIO DE 12930 PESOS, PRESUPUESTO ESCOLAR (DIFERENCIA DE SUELDOS DE LOS SECRETARIOS DE LOS CONSEJOS 1901 A 1904.)",https://normas.gba.gob.ar/ar-b/ley/1905/2954/14723
7118,AUTORIZANDO AL PODER EJECUTIVO A DISPONER DEL CREDITO DISPUESTO POR LEY 6937. (DEROGA LEY 6937),https://normas.gba.gob.ar/ar-b/ley/1965/7118/8157
5727,"APRUEBA EL DECRETO NúMERO 7111/53, QUE APRUEBA EL CONVENIO CELEBRADO ENTRE EL PODER EJECUTIVO DE LA PROVINCIA Y LA COMISIóN NACIONAL DE APRENDIZAJE Y ORIENTACIóN PROFESIONAL.",https://normas.gba.gob.ar/ar-b/ley/1953/5727/9531
938,IMPUESTO DE ABASTO A LOS SALADEROS Y GRASERIAS PARA 1875.,https://normas.gba.gob.ar/ar-b/ley/1875/938/15237
8559,(DEROGADA POR LEY 8690) ACORDANDO PENSION GRACIABLE A LA SEñORA AMALIA MARMOL VIUDA DE CHAVES.,https://normas.gba.gob.ar/ar-b/ley/1975/8559/6838
1504,BECA A ALBERTO WILLIAMS PARA ESTUDIOS DE MUSICA.,https://normas.gba.gob.ar/ar-b/ley/1882/1504/11911
1503,PROCEDIMIENTOS PARA NOMBRAMIENTOS CON ACUERDO LEGISLATIVO.,https://normas.gba.gob.ar/ar-b/ley/1882/1503/11894
4335,"ADQUISICIóN DE UN TERRENO EN EL QUE SE CONSTRUIRá EL EDIFICIO EN QUE FUNCIONARáN LOS TRIBUNALES DEL DEPARTAMENTO JUDICIAL SUDOESTE, CON ASIENTO EN LA CIUDAD DE AZUL.",https://normas.gba.gob.ar/ar-b/ley/1935/4335/10854
8557,"MODIFICANDO EL ART.834, APARTADO 2DO. DEL CODIGO DE PROCEDIMIENTO EN LO CIVIL Y COMERCIAL, LEY 7425.",https://normas.gba.gob.ar/ar-b/ley/1975/8557/6873
1514,CREDITO SUPLEMENTARIO PAR EL PAGO DE IMPUESTOS A LA MUNICIPALIDAD DE SAN NICOLAS.,https://normas.gba.gob.ar/ar-b/ley/1882/1514/12068
4347,FIJANDO NORMAS PARA LA LICITACION PUBLICA SOBRE AUTORIZACION DE FUNCIONAMIENTO DE SALAS DE ENTRETENIMIENTO EN LOS CLUBS DE TERMINADOS POR LA LEY 4120.,https://normas.gba.gob.ar/ar-b/ley/1935/4347/10844
8570,"DECLARANDO CIUDAD A LA LOCALIDAD DE LAPRIDA, PARTIDO DEL MISMO NOMBRE.",https://normas.gba.gob.ar/ar-b/ley/1975/8570/6848
927,JUBILACION DE LUIS ELORDI.,https://normas.gba.gob.ar/ar-b/ley/1874/927/15059
2943,SUBVENCIóN AL CLUB ATLéTICO ESTUDIANTES DE LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1905/2943/14523
4346,"AMPLIANDO PARTIDAS DE SUELDOS DEL PRESUPUESTO DEL FERROCARRIL PROVINCIAL, DE 1935, LEY 4286.",https://normas.gba.gob.ar/ar-b/ley/1935/4346/10843
5738,(DEROGADA POR LEY 9350)ESTABLECIENDO EL SISTEMA DE CATASTRO PARCELARIO DE LA PROVINCIA,https://normas.gba.gob.ar/ar-b/ley/1953/5738/9519
7130,"DECLARAR CIUDAD A LA LOCALIDAD DE TEMPERLEY, PARTIDO DE LOMAS DE ZAMORA.",https://normas.gba.gob.ar/ar-b/ley/1965/7130/8142
2944,CONSTRUCCIóN DE UN NUEVO PABELLóN E INSTALACIóN DE TALLERES Y ENFERMERíA EN EL PRESIDIO DE SIERRA CHICA.,https://normas.gba.gob.ar/ar-b/ley/1905/2944/14541
7119,"SE RESTABLECE VIGENCIA DEL DEC-LEY 10494/63, SOBRE REITERACION DE EXPROPIACION EN EL PARTIDO DE LANUS.",https://normas.gba.gob.ar/ar-b/ley/1965/7119/8158
5739,VALUACION GENERAL INMOBILIARIA DE LA PROVINCIA. DISPONE VALUACION A QUE SE REFIERE EL ART. 24 DE LA LEY 5738.(LEY 5738 DEROGADA POR LEY 9350) (DEC-LEY 11039/56 ACLARA APLICACION DE ESTA) (VER LEY 5826 SOBRE VALORES),https://normas.gba.gob.ar/ar-b/ley/1953/5739/9512
7117,"DECLARASE DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION UNA FRACCION DE TIERRA, UBICADA EN EL PARTIDO DE LOBERIA.",https://normas.gba.gob.ar/ar-b/ley/1965/7117/8156
11354,LEY DE PROMOCIÓN DE LAS EXPORTACIONES PROVINCIALES. (FONDO - BENEFICIOS - ENTE BUENOS AIRES EXPORTA),https://normas.gba.gob.ar/ar-b/ley/1992/11354/5473
12746,"DECLáRASE ""PATRIMONIO ARQUITECTONICO Y CULTURAL DE LA PROVINCIA DE BUENOS AIRES "" AL EDIFICIO DEL BANCO HIPOTECARIO FILIAL LA PLATA COMPUESTO DE SALONES DE FUNCIONAMIENTO PARA ACTIVIDADES BANCARIAS, DEPENDENCIAS DE SERVICIOS Y VIVIENDAS DE GERENTE Y SUB.",https://normas.gba.gob.ar/ar-b/ley/2001/12746/4113
939,SE AUTORIZA AL PODER EJECUTIVO LA COMPRA DE BONOS MUNICIPALES.,https://normas.gba.gob.ar/ar-b/ley/1875/939/15254
1515,CREDITO SUPLEMENTARIO PARA EL PAGO DEL PORCENTAJE DE IMPUESTOS A LA MUNICIPALIDAD DE SAN ANTONIO DE ARECO.,https://normas.gba.gob.ar/ar-b/ley/1882/1515/12084
14282,"DECLARA DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UNA FRACCIóN DE TIERRA EN EL PARTIDO DE LOMAS DE ZAMORA, QUE SERá ADJUDICADA EN PROPIEDAD, A TíTULO ONEROSO Y POR VENTA DIRECTA A SUS ACTUALES OCUPANTES, CON CARGO DE CONSTRUCCIóN DE VIVIENDA PROPIA.",https://normas.gba.gob.ar/ar-b/ley/2011/14282/2739
12735,DECLARASE DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION INMUEBLES UBICADOS EN EL BARRIO VILLA DEL PLATA DE FLORENCIO VARELA A FIN DE AMPLIAR LAS INSTALACIONES DE LA EGB N° 15.,https://normas.gba.gob.ar/ar-b/ley/2001/12735/4115
2955,"CRéDITO SUPLEMENTARIO DE 90.801,35 PESOS, PRESUPUESTO DE 1905. (UNIFORMES Y EQUIPOS DE VIGILANTES, CELADORES DE CáRCELES Y PENADOS Y VESTUARIOS DE LOS ORDENANZAS DE LOS MINISTERIOS).",https://normas.gba.gob.ar/ar-b/ley/1905/2955/14741
928,DECLARASE VIGENTE EL DECRETO DE 5 DE ENERO DE 1874 SOBRE ELECCION DE SENADORES Y DIPUTADOS.,https://normas.gba.gob.ar/ar-b/ley/1874/928/15075
930,PENSION A LA VIUDA DE MANUEL BIEDMA.,https://normas.gba.gob.ar/ar-b/ley/1874/930/15108
2946,TERMINACIóN DEL EDIFICIO DE LOS TRIBUNALES DE MERCEDES.,https://normas.gba.gob.ar/ar-b/ley/1905/2946/14578
4349,"IMPUESTOS PARA 1936, MODIFICACIONES A LAS LEYES: 4189 EXPENDIO DE BEBIDAS ALCOHOLICAS, NAIPES Y TABACOS, 4195 PAPEL SELLADO, 4198 DE COMERCIO E INDUSTRIAS, 4199 DE PATENTES FIJAS Y 4204 IMP.INMOBILIA",https://normas.gba.gob.ar/ar-b/ley/1935/4349/12374
1506,ARREGLOS EN LOS TRIBUNALES Y CARCEL DEL DEPARTAMENTO DEL SUD.,https://normas.gba.gob.ar/ar-b/ley/1882/1506/11945
7121,"(DEROGADA POR DEC-LEY 7271/67) DECLARANDO DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION FRACCION DE TERRENO EN LA LOCALIDAD DE MONTE GRANDE, PDO.DE ESTEBAN ECHEVERRIA.",https://normas.gba.gob.ar/ar-b/ley/1965/7121/8152
11343,"DECLARANDO DE INTERES PROVINCIAL EL CONGRESO ""GASTRO 93"" A REALIZARSE EN LA CIUDAD DE BUENOS AIRES ORGANIZADOS POR LA ASOCIACIóN INTERAMERICANA DE GASTROENTEROLOGíA (AIGE), SOCIEDAD INTERAMERICANA DE ENDOSCOPíA DIGESTIVA (SIED) Y OTROS.",https://normas.gba.gob.ar/ar-b/ley/1992/11343/5475
7133,DECLARANDO DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION INMUEBLE UBICADO EN EL PARTIDO DE AVELLANEDA.,https://normas.gba.gob.ar/ar-b/ley/1965/7133/8145
5741,(DEROGADA POR LEY 9578) ESTATUTO DEL PERSONAL DE LA DIRECCION DE ESTABLECIMIENTOS PENALES.,https://normas.gba.gob.ar/ar-b/ley/1953/5741/9520
14025,"AGENTES DE LA ADMINISTRACIóN PúBLICA PROVINCIAL. BENEFICIOS JUBILATORIOS.  RECATEGORIZADOS QUE AL MOMENTO DEL CESE NO REúNAN LOS REQUISITOS PODRáN OPTAR POR REQUERIR LA úLTIMA CATEGORíA ASIGNADA. DIFERENCIAS DE APORTES.(""LEY QUINTANA"")",https://normas.gba.gob.ar/ar-b/ley/2009/14025/2837
8561,DECLARANDO DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN DOS LOTES DE TERRENO UBICADOS EN LA CIUDAD Y PARTIDO DE AVELLANEDA CON DESTINO A LA ESCUELA N° 31 DE ESE DISTRITO.,https://normas.gba.gob.ar/ar-b/ley/1975/8561/6840
1505,ANTICIPO A LA MUNICIPALIDAD DE CHASCOMUS PARA CONSTRUCCION DE EMPEDRADOS.,https://normas.gba.gob.ar/ar-b/ley/1882/1505/11929
12737,CONDONASE LA DEUDA QUE POR CUALQUIER CONCEPTO MANTENGAN CON EL INSTITUTO DE LA VIVIENDA LOS ADJUDICATARIOS DEL PLAN COMPLEJO HABITACIONAL LA PLATA 66 VIVIENDAS UBICADO EN LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/2001/12737/4117
943,PRESUPUESTO DEL TELEGRAFO DEL ESTADO PARA 1875.,https://normas.gba.gob.ar/ar-b/ley/1875/943/15323
12750,"SUSTITUYESE EL INC. E) DEL ART. 10 DEL DEC-LEY 9650/80, T.O. 600/94 Y SUS MODIFICATORIAS (INSTITUTO DE PREVISION SOCIAL)",https://normas.gba.gob.ar/ar-b/ley/2001/12750/4101
12736,DECLARASE CIUDADANO ILUSTRE POST MORTEM DE LA PROVINCIA DE BS.AS. A RUBEN LUIS DI PALMA EN RECONOCIMIENTO DE SU EXTENSA TRAYECTORIA DEPORTIVA Y SU APORTE AL AUTOMOVILISMO NACIONAL.,https://normas.gba.gob.ar/ar-b/ley/2001/12736/4116
14280,"AUTORIZA A LA SUPREMA CORTE DE JUSTICIA PARA VENDER O PERMUTAR INMUEBLES EN LAS CIUDADES DE DOLORES Y SAN ISIDRO, A FIN DE CUBRIR LAS NECESIDADES DE INFRAESTRUCTURA EDILICIA DE LA SUPREMA CORTE DE JUSTICIA DE LA PROVINCIA DE BUENOS AIRES.",https://normas.gba.gob.ar/ar-b/ley/2011/14280/2737
7134,"RESTABLECIENDO LA VIGENCIA DEL ART. 1 INC. 2) DE LA LEY 6530, SOBRE EXPROPIACION EN LOMAS DE ZAMORA Y TIGRE.",https://normas.gba.gob.ar/ar-b/ley/1965/7134/8146
1519,CREDITO SUPLEMENTARIO PARA EL PAGO DEL PORCENTAJE DE IMPUESTOS A LA MUNICIPALIDAD DE SAN JOSE DE FLORES.,https://normas.gba.gob.ar/ar-b/ley/1882/1519/12150
2945,VENTA DE TIERRA EN BALCARCE Y CONSTRUCCIóN DEL EDIFICIO MUNICIPAL.,https://normas.gba.gob.ar/ar-b/ley/1905/2945/14559
11344,"DECLáRASE DE INTERéS PROVINCIAL LA INVESTIGACIóN SOBRE “LA MINORIDAD EN SITUACIóN DE RIESGO EN LA PROVINCIA DE BUENOS AIRES”, A REALIZARSE CON LA PARTICIPACIóN DE LA UNIVERSIDAD NACIONAL DE LA PLATA Y LA FUNDACIóN S.O.S INFANTIL.",https://normas.gba.gob.ar/ar-b/ley/1992/11344/5479
2958,(DEROGADA POR LEY 7425) CODIGO DE PROCEDIMIENTOS EN LO CIVIL Y COMERCIAL.,https://normas.gba.gob.ar/ar-b/ley/1905/2958/14790
4337,AUTORIZANDO A LA MUNICIPALIDAD DE SAN VICENTE A DONAR TIERRAS PARA LA COMISARIA.,https://normas.gba.gob.ar/ar-b/ley/1935/4337/10856
4350,(DEROGADA POR LEY 5125)IMPUESTO A LA TRANSMISION GRATUITA DE BIENES.,https://normas.gba.gob.ar/ar-b/ley/1935/4350/10825
5729,MODIFICACIONES EN LA LEY 5619 DE CODIGO DE EJECUCION PENAL.,https://normas.gba.gob.ar/ar-b/ley/1953/5729/9529
11358,"DECLARASE DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION EL INMUEBLE UBICADO EN LA LOCALIDAD DE BRANDSEN, EL QUE SERA ADJUDICADO A SUS ACTUALES OCUPANTES ""AEROCLUB BRANDSEN"".",https://normas.gba.gob.ar/ar-b/ley/1992/11358/5464
8574,"DONANDO A LA MUNICIPALIDAD DE QUILMES, FRACCION DE TIERRA UBICADA EN LA LOCALIDAD DE SAN FRANCISCO SOLANO CON DESTINO A CABALLERIZA Y DEPOSITO DE MATERIALES.",https://normas.gba.gob.ar/ar-b/ley/1975/8574/6852
929,PENSION A TOMASA L. DE BELTEL.,https://normas.gba.gob.ar/ar-b/ley/1874/929/15092
5742,(DEROGADA POR LEY 8671) REGIMEN DE LA DIRECCION DE PERSONAS JURIDICAS. DEROGA LEY 5597.,https://normas.gba.gob.ar/ar-b/ley/1953/5742/9517
1518,CREDITO SUPLEMENTARIO PARA EL PAGO DEL PORCENTAJE DE IMPUESTOS A LA MUNICIPALIDAD DE NUEVE DE JULIO.,https://normas.gba.gob.ar/ar-b/ley/1882/1518/12135
942,PRESUPUESTO DEL BANCO DE LA PROVINCIA PARA 1875.,https://normas.gba.gob.ar/ar-b/ley/1875/942/15305
11345,"LEY IMPOSITIVA PARA EL EJERCICIO 1992, PRORROGA DE LA VIGENCIA DE LA LEY 11198, CON LAS MODIFICACIONES QUE SE ESTABLECEN. MODIFICA LEYES 11198 Y 10397.",https://normas.gba.gob.ar/ar-b/ley/1992/11345/5472
8576,(DEROGADA POR LEY 9186) ACORDANDO PENSION GRACIABLE A DOñA CATALINA LABORDE DE ORTIZ.,https://normas.gba.gob.ar/ar-b/ley/1975/8576/6854
1507,CONTRIBUCION AL PAGO DE LOS GASTOS DE LA EXPOSICION CONTINENTAL.,https://normas.gba.gob.ar/ar-b/ley/1882/1507/11961
1521,CREDITO SUPLEMENTARIO PARA EL PAGO DEL PORCENTAJE DE IMPUESTOS A LA MUNICIPALIDAD DE AJO.,https://normas.gba.gob.ar/ar-b/ley/1882/1521/12180
12738,MODIFICAR ART. 12 DE LA LEY 10917 QUE REGULA LA ORGANIZACIÓN Y FUNCIONAMIENTO DE LAS ASOCIACIONES DE BOMBEROS VOLUNTARIOS Y SUS CUERPOS ACTIVOS,https://normas.gba.gob.ar/ar-b/ley/2001/12738/4118
14586,"PRORRóGASE POR EL TéRMINO DE DOS (2) AñOS, A PARTIR DE SU VENCIMIENTO, LA VIGENCIA DE LA LEY 13749. (REF.EXPROPIACIÓN INMUEBLES UBICADOS EN LA LOCALIDAD DE GENERAL PACHECO, PARTIDO DE TIGRE)",https://normas.gba.gob.ar/ar-b/ley/2014/14586/2698
12752,"MODIFíCASE EL ART. 86 DE LA LEY 10.397, CóDIGO FISCAL DE LA PROVINCIA DE BUENOS AIRES. (EXENCIONES DE GRAVáMENES-BENEFICIO)",https://normas.gba.gob.ar/ar-b/ley/2001/12752/4103
945,PRESUPUESTO DE LA COMISION DE AGUAS CORRIENTES PARA 1875.,https://normas.gba.gob.ar/ar-b/ley/1875/945/15357
11346,"AUTORíZASE LA PERMUTA DEL INMUEBLE PROPIEDAD DE LA PROVINCIA DE BUENOS AIRES, UBICADO EN LA LOCALIDAD DE VILLA ELISA, PARTIDO DE LA PLATA.",https://normas.gba.gob.ar/ar-b/ley/1992/11346/5480
11360,"DECLáRASE DE INTERéS PROVINCIAL EL FUNCIONAMIENTO Y LA CONTINUIDAD DE LOS SERVICIOS EDUCATIVOS DEL LICEO NAVAL CAPITáN DE FRAGATA CARLOS MARíA MOYANO, DE LA CIUDAD DE NECOCHEA, PERTENECIENTE A LA ARMADA NACIONAL.",https://normas.gba.gob.ar/ar-b/ley/1992/11360/5456
15372,DECLARA DE UTILIDAD PÚBLICA Y SUJETOS A EXPROPIACIÓN A DIVERSOS INMUEBLES UBICADOS EN LA CIUDAD DE AVELLANEDA.,https://normas.gba.gob.ar/ar-b/ley/2022/15372/320918
5730,"MODIFICA LEY 5425, INSTITUTO DE PREVISION SOCIAL DE LA PROVINCIA DE BUENOS AIRES EN LO RELATIVO AL PERSONAL DE POLICIA.",https://normas.gba.gob.ar/ar-b/ley/1952/5730/9528
8562,DONANDO A LA MUNICIPALIDAD DE SAAVEDRA FRACCIóN LINDERA A LA LAGUNA “LAS ENCADENADAS”.,https://normas.gba.gob.ar/ar-b/ley/1975/8562/6841
7137,(DEROGADA POR DEC-LEY 7325/67) PLAN ORGANICO DE DESARROLLO URBANISTICO INTEGRAL.,https://normas.gba.gob.ar/ar-b/ley/1965/7137/8132
931,PENSION A LOS HIJOS DE PEDRO DUVAL.,https://normas.gba.gob.ar/ar-b/ley/1874/931/15124
4336,"CONSTRUCCIóN DE UN EDIFICIO PARA LA COMISARíA DE GENERAL VIAMONTE, E IGUAL CANTIDAD Y CON IDéNTICO FIN PARA GENERAL VILLEGAS.",https://normas.gba.gob.ar/ar-b/ley/1935/4336/10855
7122,"MODIFICANSE LOS ARTS. 20 Y 21 DE LA LEY 5827, ORGANICA DEL PODER JUDICIAL.",https://normas.gba.gob.ar/ar-b/ley/1965/7122/8139
4338,APROBANDO NOMINA DE EXPEDIENTES RESERVADOS A CREDITO SUPLEMENTARIO.,https://normas.gba.gob.ar/ar-b/ley/1935/4338/10822
8577,MODIFICANDO EL ARTICULO 2 E INCORPORANDO NUEVO A LA LEY 8320 (REGIMEN JUBILATORIO CAMARAS LEGISLATIVAS).,https://normas.gba.gob.ar/ar-b/ley/1975/8577/6875
2961,(DEROGADA POR LEY 12008)  CODIGO DE PROCEDIMIENTO EN LO CONTENCIOSO ADMINISTRATIVO. (CÓDIGO VARELA),https://normas.gba.gob.ar/ar-b/ley/1905/2961/14839
4353,"AUTORIZANDO AL PODER EJECUTIVO PARA HACERSE CARGO DEL PAGO DE LA DEUDA DE LA SOCIEDAD DAMAS DE CARIDAD, DE PERGAMINO, POR CONCEPTO DE AFIRMADO.",https://normas.gba.gob.ar/ar-b/ley/1935/4353/10839
5745,"MODIFICACIONES A LA LEY 5345 (TEXTO ORDENADO CON LAS REFORMAS INTRODUCIDAS POR LAS LEYES 5553, 5598 Y 5707) LEY IMPOSITIVA.",https://normas.gba.gob.ar/ar-b/ley/1953/5745/9516
1508,"BENEFICIOS A LOS POBLADORES QUE EDIFIQUEN EN LA NUEVA CAPITAL (LA PLATA), EL DIA QUE SE COLOQUE LA PIEDRA FUNDAMENTAL.",https://normas.gba.gob.ar/ar-b/ley/1882/1508/11976
5728,MODIFICA EL ARTÍCULO 50 DEL CÓDIGO DE PROCEDIMIENTOS EN LO CIVIL Y COMERCIAL.(ASUETOS JUDICIALES-DÍAS HáBILES),https://normas.gba.gob.ar/ar-b/ley/1953/5728/9530
2948,FONDOS PARA LA TERMINACIóN DEL PALACIO DE GOBIERNO Y COMPRA DE MOBILIARIO PARA RESIDENCIA DEL GOBERNADOR.,https://normas.gba.gob.ar/ar-b/ley/1905/2948/14613
7120,"DECLARAR CUMPLIDAS Y EXTINGUIDAS LAS OBLIGACIONES CONTRAIDAS CON MOTIVO DE LA ATENCION HOSPITALARIA RECIBIDA EN LAS PLANTAS PILOTO Nº 1 Y 2, HOSPITAL MAR DEL PLATA Y GONNET.",https://normas.gba.gob.ar/ar-b/ley/1965/7120/8165
932,PENSION A MARIA OPORTO DE RIVAS.,https://normas.gba.gob.ar/ar-b/ley/1874/932/15140
14026,"SUSTITUYE EL INC. C) DEL ART. 151 DEL CóDIGO FISCAL,  LEY 10397. CONDONA LA DEUDA DE LOS INSTITUTOS DE VIDA CONSAGRADA, PROVENIENTE DEL IMPUESTO INMOBILIARIO.(ARZOBISPADOS-OBISPADOS-LEY NACIONAL 24483-IGLESIA CATóLICA APOSTóLICA ROMANA)",https://normas.gba.gob.ar/ar-b/ley/2009/14026/2838
15409,DERECHO AL ACCESO Y PERMANENCIA EN ESPACIOS DE USO PÚBLICO EN COMPAÑÍA DE UN PERRO DE ASISTENCIA. DEROGA LA LEY Nº 14.964.,https://normas.gba.gob.ar/ar-b/ley/2023/15409/336099
8563,"(DEROGADA POR LEY 8877) DECLáRANSE DE UTILIDAD PúBLICA Y SUJETAS A EXPROPIACIóN FRACCIONES DE TERRENO UBICADAS EN EL BARRIO “VILLA LA PERLA” DE TéMPERLEY, PARTIDO DE LOMAS DE ZAMORA.",https://normas.gba.gob.ar/ar-b/ley/1975/8563/6842
12755,"DECLáRASE DE INTERéS PROVINCIAL EL PROGRAMA LOCAL ""BRAGADO MUNICIPIO SALUDABLE"" QUE SE VIENE DESARROLLANDO EN EL áMBITO DEL PARTIDO DE BRAGADO.",https://normas.gba.gob.ar/ar-b/ley/2001/12755/4106
